m105 -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99 











n4342 -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99 















n4388 -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99 















n4459 -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99 















n4473 -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99 















n4486a -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99 















n4564 -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99 















n4596 -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99 















n4697 -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99 















n4889 -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99 















n4945 -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99 















n5077 -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99 















n5128 -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99 















n5576 -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99 















n5813 -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99 















n5845 -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99 















n5846 -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99 















n6251 -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99 















n7052 -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99 















n7582 -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99 















n7619 -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99 















n7768 -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99 















ugc03789 -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99  -99 















